index,id,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,LEV1,LEV2,LEV3,LEV4,LEV5,BEG,END,Maximum Error Distance,Certainty,X,Y
981,326.0,湖北省云梦县,['湖北省云梦县'],,"[['湖北', '云梦']]",[{'county': 420923}],County,[],modern,POINT (113.76986584334651 30.987990195600457),['湖北省'],['孝感市'],['云梦县'],[],[],[],[],[],[],[],48.568017189665916,0.990376411757056,113.76986584334651,30.987990195600457
982,326.0,安陆县,['安陆县'],,[['安陆']],[{'county': 420982}],County,[],modern,POINT (113.62465692954694 31.27834039592522),['湖北省'],['孝感市'],['安陆市'],[],[],[],[],[],[],[],58.10498555161702,0.9884866937510072,113.62465692954694,31.27834039592522
983,326.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
984,326.0,安陆,['安陆'],,[['安陆']],[{'county': 420982}],County,[],modern,POINT (113.62465692954694 31.27834039592522),['湖北省'],['孝感市'],['安陆市'],[],[],[],[],[],[],[],58.10498555161702,0.9884866937510072,113.62465692954694,31.27834039592522
985,326.0,楚,['楚'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
986,327.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
987,327.0,顿丘县,['顿丘县'],,"[['丘县'], ['顿丘']]","[{'LEV1': 'hvd_989'}, {'LEV1': 'hvd_44812'}]","['县', '县']",['Multiple Matches'],historic,,['河北省'],['邯郸市'],['邱县'],"['丘县', '顿丘县']","['临清州', '澶州']","['山东', '后晋']",[],[],"[1820, 938]","[1820, 1072]",,,,
988,327.0,魏,['魏'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],[],[],[],[],[],[],[],44.368725312304846,0.9912084872313717,114.93101940641381,36.2500108803376
989,327.0,秦东郡,['秦东郡'],,"[['东郡', '秦']]",[{'LEV2': 'hvd_112484'}],['郡'],[],historic,POINT (115.01371 35.70515),[],[],[],[],['东郡'],['秦'],[],[],[-242.0],[-196.0],3.2809958997905544,0.9993498817659558,115.01371,35.70515
990,327.0,顿丘,['顿丘'],,[['顿丘']],[{'LEV1': 'hvd_44812'}],['县'],[],historic,POINT (115.03487 35.68114),['河北省'],['邯郸市'],['邱县'],['顿丘县'],['澶州'],['后晋'],[],[],[938],[1072],3.2809958997905544,0.9993498817659558,115.03487,35.68114
991,328.0,秦东郡,['秦东郡'],,"[['东郡', '秦']]",[{'LEV2': 'hvd_112484'}],['郡'],[],historic,POINT (115.01371 35.70515),[],[],[],[],['东郡'],['秦'],[],[],[-242.0],[-196.0],3.2809958997905544,0.9993498817659558,115.01371,35.70515
992,328.0,濮阳市,['濮阳市'],,[['濮阳']],[{'prefecture': 4109}],Prefecture,[],modern,POINT (115.25904961881203 35.78477199233791),['河南省'],['濮阳市'],['NA'],[],[],[],[],[],[],[],126.62504622850018,0.974909675612491,115.25904961881203,35.78477199233791
993,328.0,濮水,['濮水'],,[['濮水']],[{'LEV1': 'hvd_45560'}],['县'],[],historic,POINT (101.22134 25.81297),[],[],[],['濮水县'],['西濮州'],[],[],[],[621],[749],5.373017832632945,0.9989353546997538,101.22134,25.81297
994,328.0,濮阳,['濮阳'],,[['濮阳']],[{'prefecture': 4109}],Prefecture,[],modern,POINT (115.25904961881203 35.78477199233791),['河南省'],['濮阳市'],['NA'],[],[],[],[],[],[],[],126.62504622850018,0.974909675612491,115.25904961881203,35.78477199233791
995,332.0,云阳县,['云阳县'],,[['云阳']],[{'county': 500235}],County,[],modern,POINT (108.84483786669888 31.030239255113777),['重庆市'],['重庆市辖县'],['云阳县'],[],[],[],[],[],[],[],95.03759619222446,0.9811686219393829,108.84483786669888,31.030239255113777
996,332.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
997,332.0,陕西省淳化县,['陕西省淳化县'],,"[['陕西', '淳化']]",[{'county': 610430}],County,[],modern,POINT (108.51907332034776 34.885061392510835),['陕西省'],['咸阳市'],['淳化县'],[],[],[],[],[],[],[],46.86912292374485,0.9907130419064746,108.51907332034776,34.885061392510835
998,334.0,京兆新丰县,['京兆新丰县'],,"[['新丰', '京兆']]",[{'LEV1': 'hvd_70728'}],['县'],[],historic,POINT (109.25641 34.4255),['广东省'],['韶关市'],['新丰县'],['新丰县'],['京兆府'],[],[],[],[610],[685],2.94750109504276,0.9994159626329083,109.25641,34.4255
999,334.0,雍州新丰县,['雍州新丰县'],,"[['新丰', '雍州']]",[{'LEV1': 'hvd_70727'}],['县'],[],historic,POINT (109.28425 34.39948),['广东省'],['韶关市'],['新丰县'],['新丰县'],['雍州'],['北魏'],[],[],[557],[609],2.4438284422384795,0.9995157636645396,109.28425,34.39948
1000,334.0,陕西省临潼县,['陕西省临潼县'],,"[['陕西', '临潼']]",[{'county': 610115}],County,[],modern,POINT (109.28717823305294 34.486923390228085),['陕西省'],['西安市'],['临潼区'],[],[],[],[],[],[],[],47.55745337607611,0.9905766515567832,109.28717823305294,34.486923390228085
1001,335.0,颍川,['颍川'],,[['颍川']],[{'LEV2': 'hvd_112599'}],['郡'],[],historic,POINT (113.46706 34.16249),[],[],[],[],['颍川郡'],['西汉'],[],[],[-194.0],[0.0],3.8685504605195598,0.9992334598181412,113.46706,34.16249
1002,335.0,韩,['韩'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
1003,335.0,河南,['河南'],南,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
1004,335.0,颍川郡,['颍川郡'],,[['颍川']],[{'LEV2': 'hvd_112599'}],['郡'],[],historic,POINT (113.46706 34.16249),[],[],[],[],['颍川郡'],['西汉'],[],[],[-194.0],[0.0],3.8685504605195598,0.9992334598181412,113.46706,34.16249
1005,342.0,曲阜,['曲阜'],,[['曲阜']],[{'county': 370881}],County,[],modern,POINT (116.99218825632055 35.63486109652786),['山东省'],['济宁市'],['曲阜市'],[],[],[],[],[],[],[],40.84760908962161,0.9919061844947853,116.99218825632055,35.63486109652786
1006,342.0,蓟县,['蓟县'],,[['蓟']],[{'county': 120119}],County,[],modern,POINT (117.49261585476611 39.9984463212956),['天津市'],['天津市辖区'],['蓟州区'],[],[],[],[],[],[],[],57.548937820458576,0.9885968727271675,117.49261585476611,39.9984463212956
1007,342.0,广阳郡,['广阳郡'],,[['广阳']],[{'county': 131003}],County,[],modern,POINT (116.534309118745 39.53173191370011),['河北省'],['廊坊市'],['广阳区'],[],[],[],[],[],[],[],38.092275771035695,0.9924521444673035,116.534309118745,39.53173191370011
1008,342.0,辽东,['辽东'],东,[['辽']],[{'LEV2': 'hvd_113640'}],['政权'],[],historic,POINT (119.64656 43.79707),[],[],[],[],['辽'],[],[],[],[947.0],[1124.0],9.410335799104093,0.9981353738077312,119.64656,43.79707
1009,342.0,蓟城,['蓟城'],,"[['城'], ['蓟']]","[{'county': 140302}, {'county': 120119}]",County,['Multiple Matches'],modern,POINT (115.49330240617985 38.92878528471776),"['山西省', '天津市']","['阳泉市', '天津市辖区']","['蓟州区', '城区']",[],[],[],[],[],[],[],57.548937820458576,0.9885968727271675,115.49330240617985,38.92878528471776
1010,342.0,秦县,['秦县'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
1011,345.0,襄陵,['襄陵'],,[['襄陵']],[{'LEV1': 'hvd_1126'}],['县'],[],historic,POINT (111.39649 36.02399),['山东省'],['德州市'],['陵城区'],['襄陵县'],['平阳府'],['山西'],[],[],[1820],[1820],2.2455863934896207,0.9995550446556114,111.39649,36.02399
1012,345.0,雍丘县,['雍丘县'],,"[['丘县'], ['雍丘']]","[{'LEV1': 'hvd_989'}, {'LEV1': 'hvd_44326'}]","['县', '县']",['Multiple Matches'],historic,,['河北省'],['邯郸市'],['邱县'],"['丘县', '雍丘县']","['临清州', '东郡']","['山东', '秦']",[],[],"[1820, -242]","[1820, 936]",,,,
1013,345.0,涣水,['涣水'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
1014,345.0,襄牛,['襄牛'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
1015,345.0,河南省,['河南省'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
1016,345.0,秦王,['秦王'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
1017,345.0,襄邑县,['襄邑县'],,[['襄邑']],[{'LEV1': 'hvd_82154'}],['县'],[],historic,POINT (115.06597 34.4305),[],[],[],['襄邑县'],['砀郡'],['秦'],[],[],[-225],[13],7.260805827182603,0.9985612958972588,115.06597,34.4305
1018,347.0,安徽省,['安徽省'],,[['安徽']],[{'province': 34}],Province,[],modern,POINT (117.14832897866168 32.02237291277689),['安徽省'],['NA'],['NA'],[],[],[],[],[],[],[],609.2650206519585,0.8792761980237731,117.14832897866168,32.02237291277689
1019,347.0,秦王政,['秦王政'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
1020,348.0,睢阳县,['睢阳县'],,[['睢阳']],[{'county': 411403}],County,[],modern,POINT (115.54065836497014 34.25172289042136),['河南省'],['商丘市'],['睢阳区'],[],[],[],[],[],[],[],50.64899136901658,0.9899640737658207,115.54065836497014,34.25172289042136
1021,348.0,砀郡,['砀郡'],,[['砀郡']],[{'LEV2': 'hvd_112434'}],['郡'],[],historic,POINT (115.60745 34.38505),[],[],[],[],['砀郡'],['秦'],[],[],[-225.0],[-203.0],7.800181907355175,0.9984544203523215,115.60745,34.38505
1022,348.0,睢水,['睢水'],,[['睢']],[{'county': 411422}],County,[],modern,POINT (115.03689856263702 34.399387471977846),['河南省'],['商丘市'],['睢县'],[],[],[],[],[],[],[],43.69301082463696,0.9913423777703597,115.03689856263702,34.399387471977846
1023,348.0,睢阳,['睢阳'],,[['睢阳']],[{'county': 411403}],County,[],modern,POINT (115.54065836497014 34.25172289042136),['河南省'],['商丘市'],['睢阳区'],[],[],[],[],[],[],[],50.64899136901658,0.9899640737658207,115.54065836497014,34.25172289042136
1024,348.0,河南省商丘市,['河南省商丘市'],,"[['河南', '商丘']]",[{'prefecture': 4114}],Prefecture,[],modern,POINT (115.64121515133537 34.28886569812507),['河南省'],['商丘市'],['NA'],[],[],[],[],[],[],[],188.62004939825798,0.9626255755370055,115.64121515133537,34.28886569812507
1025,348.0,宋都,['宋都'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
1026,348.0,梁国,['梁国'],,[['梁国']],[{'LEV2': 'hvd_115540'}],['国'],[],historic,POINT (115.60745 34.38505),[],[],[],[],['梁国'],[],[],[],[23.0],[582.0],7.800181907355175,0.9984544203523215,115.60745,34.38505
1027,350.0,汝南郡,['汝南郡'],,[['汝南']],[{'county': 411727}],County,[],modern,POINT (114.28378837944982 32.91278058629857),['河南省'],['驻马店市'],['汝南县'],[],[],[],[],[],[],[],62.55839383463925,0.9876042659708869,114.28378837944982,32.91278058629857
1028,350.0,安徽省,['安徽省'],,[['安徽']],[{'province': 34}],Province,[],modern,POINT (117.14832897866168 32.02237291277689),['安徽省'],['NA'],['NA'],[],[],[],[],[],[],[],609.2650206519585,0.8792761980237731,117.14832897866168,32.02237291277689
1029,350.0,邵陵,['邵陵'],,[['邵陵']],[{'LEV2': 'hvd_32901'}],['郡'],[],historic,POINT (111.47494 27.24932),['山东省'],['德州市'],['陵城区'],[],['邵陵郡'],['荆州'],['东汉'],[],[280.0],[588.0],0.0011080745505328616,0.9999997804387778,111.47494,27.24932
1030,350.0,昆阳,['昆阳'],,[['昆阳']],[{'LEV1': 'hvd_1599'}],['州'],[],historic,POINT (102.59974 24.67328),[],[],[],['昆阳州'],['云南府'],['云南'],[],[],[1820],[1820],0.7989125329460193,0.9998416981852651,102.59974,24.67328
1031,351.0,薛郡,['薛郡'],,[['薛郡']],[{'LEV2': 'hvd_112522'}],['郡'],[],historic,POINT (116.98723 35.5986),[],[],[],[],['薛郡'],['秦'],[],[],[-224.0],[-207.0],0.15752200399155258,0.9999687875479928,116.98723,35.5986
1032,351.0,曲阜,['曲阜'],,[['曲阜']],[{'county': 370881}],County,[],modern,POINT (116.99218825632055 35.63486109652786),['山东省'],['济宁市'],['曲阜市'],[],[],[],[],[],[],[],40.84760908962161,0.9919061844947853,116.99218825632055,35.63486109652786
1033,351.0,山东省曲阜市,['山东省曲阜市'],,"[['山东', '曲阜']]",[{'county': 370881}],County,[],modern,POINT (116.99218825632055 35.63486109652786),['山东省'],['济宁市'],['曲阜市'],[],[],[],[],[],[],[],40.84760908962161,0.9919061844947853,116.99218825632055,35.63486109652786
1034,351.0,鲁县,['鲁县'],,[['鲁县']],[{'LEV1': 'hvd_43303'}],['县'],[],historic,POINT (118.51363 32.89244),[],[],[],['鲁县'],[],[],[],[],[505],[549],2.3393927273431885,0.9995364572480163,118.51363,32.89244
1035,351.0,楚,['楚'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
1036,351.0,曲阜本,['曲阜本'],,[['曲阜']],[{'county': 370881}],County,[],modern,POINT (116.99218825632055 35.63486109652786),['山东省'],['济宁市'],['曲阜市'],[],[],[],[],[],[],[],40.84760908962161,0.9919061844947853,116.99218825632055,35.63486109652786
1037,351.0,鲁,['鲁'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
1038,351.0,鲁国,['鲁国'],,[['鲁国']],[{'LEV2': 'hvd_112523'}],['国'],[],historic,POINT (116.98723 35.5986),[],[],[],[],['鲁国'],['西汉'],[],[],[-182.0],[-179.0],0.15752200399155258,0.9999687875479928,116.98723,35.5986
1039,356.0,泗水,['泗水'],,[['泗水']],[{'county': 370831}],County,[],modern,POINT (117.36498246654861 35.63486109652786),['山东省'],['济宁市'],['泗水县'],[],[],[],[],[],[],[],47.877332412061676,0.9905132686083328,117.36498246654861,35.63486109652786
1040,356.0,沛郡,['沛郡'],,[['沛郡']],[{'LEV2': 'hvd_112560'}],['郡'],[],historic,POINT (116.79036 33.99372),['江苏省'],['徐州市'],['沛县'],[],['沛郡'],['西汉'],[],[],[-201.0],[-118.0],6.1524843529577415,0.9987809060466109,116.79036,33.99372
1041,356.0,泗水郡,['泗水郡'],,[['泗水']],[{'county': 370831}],County,[],modern,POINT (117.36498246654861 35.63486109652786),['山东省'],['济宁市'],['泗水县'],[],[],[],[],[],[],[],47.877332412061676,0.9905132686083328,117.36498246654861,35.63486109652786
1042,356.0,沛泽,['沛泽'],,[['沛']],[{'county': 320322}],County,[],modern,POINT (116.8921715649647 34.725892071254705),['江苏省'],['徐州市'],['沛县'],[],[],[],[],[],[],[],55.2597379065219,0.9890504699430365,116.8921715649647,34.725892071254705
1043,356.0,江苏省沛县,['江苏省沛县'],,"[['沛县', '江苏']]",[{'LEV1': 'hvd_753'}],['县'],[],historic,POINT (116.79961 34.62825),['江苏省'],['徐州市'],['沛县'],['沛县'],['徐州府'],['江苏省'],['清'],[],[1820],[1820],6.211133822079324,0.9987692848527852,116.79961,34.62825
1044,356.0,楚,['楚'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
1045,356.0,沛县,['沛县'],,[['沛县']],[{'LEV1': 'hvd_753'}],['县'],[],historic,POINT (116.79961 34.62825),['江苏省'],['徐州市'],['沛县'],['沛县'],['徐州府'],['江苏省'],['清'],[],[1820],[1820],6.211133822079324,0.9987692848527852,116.79961,34.62825
1046,357.0,胡陵,['胡陵'],,[['陵']],[{'county': 371403}],County,[],modern,POINT (116.69616538651331 37.416756878899875),['山东省'],['德州市'],['陵城区'],[],[],[],[],[],[],[],55.05665209310263,0.9890907107096854,116.69616538651331,37.416756878899875
1047,357.0,泗水郡,['泗水郡'],,[['泗水']],[{'county': 370831}],County,[],modern,POINT (117.36498246654861 35.63486109652786),['山东省'],['济宁市'],['泗水县'],[],[],[],[],[],[],[],47.877332412061676,0.9905132686083328,117.36498246654861,35.63486109652786
1048,357.0,安徽省濉溪县,['安徽省濉溪县'],,"[['安徽', '濉溪']]",[{'county': 340621}],County,[],modern,POINT (116.68704625329389 33.644688491439496),['安徽省'],['淮北市'],['濉溪县'],[],[],[],[],[],[],[],78.00848626887532,0.9845428824410246,116.68704625329389,33.644688491439496
1049,357.0,沛郡,['沛郡'],,[['沛郡']],[{'LEV2': 'hvd_112560'}],['郡'],[],historic,POINT (116.79036 33.99372),['江苏省'],['徐州市'],['沛县'],[],['沛郡'],['西汉'],[],[],[-201.0],[-118.0],6.1524843529577415,0.9987809060466109,116.79036,33.99372
1050,363.0,临湘县,['临湘县'],,[['临湘']],[{'county': 430682}],County,[],modern,POINT (113.58794671085602 29.52268800863598),['湖南省'],['岳阳市'],['临湘市'],[],[],[],[],[],[],[],73.43973559088255,0.9854481649263682,113.58794671085602,29.52268800863598
1051,363.0,湖南省长沙市,['湖南省长沙市'],,"[['湖南', '长沙']]",[{'prefecture': 4301}],Prefecture,[],modern,POINT (113.22546618981625 28.251447487533937),['湖南省'],['长沙市'],['NA'],[],[],[],[],[],[],[],235.77729284953438,0.9532815273360031,113.22546618981625,28.251447487533937
1052,363.0,临湘,['临湘'],,[['临湘']],[{'county': 430682}],County,[],modern,POINT (113.58794671085602 29.52268800863598),['湖南省'],['岳阳市'],['临湘市'],[],[],[],[],[],[],[],73.43973559088255,0.9854481649263682,113.58794671085602,29.52268800863598
1053,363.0,长沙郡,['长沙郡'],,[['长沙']],[{'prefecture': 4301}],Prefecture,[],modern,POINT (113.22546618981625 28.251447487533937),['湖南省'],['长沙市'],['NA'],[],[],[],[],[],[],[],235.77729284953438,0.9532815273360031,113.22546618981625,28.251447487533937
1054,363.0,青阳,['青阳'],,[['青阳']],[{'county': 341723}],County,[],modern,POINT (117.8767954123841 30.585352267165526),['安徽省'],['池州市'],['青阳县'],[],[],[],[],[],[],[],59.70639895876697,0.9881693791038607,117.8767954123841,30.585352267165526
1055,363.0,长沙国,['长沙国'],,[['长沙国']],[{'LEV2': 'hvd_32815'}],['侯国'],[],historic,POINT (112.97813 28.1982),['湖南省'],['长沙市'],['NA'],[],['长沙国'],['西汉'],[],[],[-46.0],[9.0],3.633975182717723,0.9992799401155913,112.97813,28.1982
1056,363.0,西县,['西县'],,[['西县']],[{'LEV1': 'hvd_70060'}],['县'],[],historic,POINT (105.87112 34.40757),['云南省'],['普洱市'],['西盟佤族自治县'],['西县'],['陇西郡'],['西汉'],[],[],[-221],[279],0.0009194122316353846,0.9999998178215778,105.87112,34.40757
