,index,id,NAME_PY,NAME_CH,NAME_FT,X_COOR,Y_COOR,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GEOCOMPLR,CHECKER,END_DATE,BEG_CHG_TY,END_CHG_TY,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,Maximum Error Distance,Certainty,X,Y,error_distance,closeness,target_toponym
3744,3744,3744,Xin'an Jun,信安郡,信安郡,118.867645,28.956821,今浙江衢州市,Jun,郡,3.0,742,4.0,757,4.0,90358,POINT,32247,FROM_AC,钱林书,满志敏,,,更名,更名,['今浙江衢州市'],,"[['浙江', '衢州']]",[{'prefecture': 3308}],Prefecture,[],modern,POINT (118.82216250820221 28.876905482283373),['浙江省'],['衢州市'],['NA'],143.2446765673431,0.9716165521047644,118.8221625082022,28.876905482283373,9.905819212252798,0.988246837464903,信安郡
3745,3745,3745,Qu Zhou,衢州,衢州,118.867645,28.956821,今浙江衢州市,Zhou,州,3.0,621,4.0,624,4.0,90355,POINT,32249,FROM_AC,钱林书,满志敏,,,新建,撤销,['今浙江衢州市'],,"[['浙江', '衢州']]",[{'prefecture': 3308}],Prefecture,[],modern,POINT (118.82216250820221 28.876905482283373),['浙江省'],['衢州市'],['NA'],143.2446765673431,0.9716165521047644,118.8221625082022,28.876905482283373,9.905819212252798,0.988246837464903,衢州
3746,3746,3746,Qu Zhou,衢州,衢州,118.867645,28.956821,今浙江衢州市,Zhou,州,3.0,686,4.0,741,4.0,90549,POINT,32251,FROM_AC,钱林书,满志敏,,,新建,更名,['今浙江衢州市'],,"[['浙江', '衢州']]",[{'prefecture': 3308}],Prefecture,[],modern,POINT (118.82216250820221 28.876905482283373),['浙江省'],['衢州市'],['NA'],143.2446765673431,0.9716165521047644,118.8221625082022,28.876905482283373,9.905819212252798,0.988246837464903,衢州
3747,3747,3747,Kuo Zhou,括州,括州,119.935697,28.448505,今浙江丽水市老城区东南七里,Zhou,州,3.0,621,4.0,741,4.0,90547,POINT,32252,FROM_FD,钱林书,满志敏,,,更名,更名,['今浙江丽水市老城区东南七里'],,"[['浙江', '丽水']]",[{'prefecture': 3311}],Prefecture,[],modern,POINT (119.6202495800782 28.18396147619755),['浙江省'],['丽水市'],['NA'],213.42676434297013,0.9577102089212404,119.6202495800782,28.18396147619755,42.62195904710272,0.9047825647054141,括州
3748,3748,3748,Linhai Jun,临海郡,臨海郡,121.418793,28.713875,今浙江椒江市西北章安镇,Jun,郡,3.0,550,4.0,588,4.0,90382,POINT,32256,FROM_AC,钱林书,满志敏,,,更名,撤销,['今浙江椒江市西北章安镇'],,"[['浙江', '椒江']]",[{'county': 331002}],County,[],modern,POINT (121.4347878992696 28.62779201345576),['浙江省'],['台州市'],['椒江区'],18.78332558986904,0.9962781476006288,121.4347878992696,28.62779201345576,9.667860870531916,0.47691055132351756,临海郡
3749,3749,3749,Chicheng Jun,赤城郡,赤城郡,121.418793,28.713875,今浙江椒江市西北章安镇,Jun,郡,3.0,540,4.0,549,3.0,90381,POINT,32257,FROM_AC,钱林书,满志敏,,,更名,更名,['今浙江椒江市西北章安镇'],,"[['浙江', '椒江']]",[{'county': 331002}],County,[],modern,POINT (121.4347878992696 28.62779201345576),['浙江省'],['台州市'],['椒江区'],18.78332558986904,0.9962781476006288,121.4347878992696,28.62779201345576,9.667860870531916,0.47691055132351756,赤城郡
3750,3750,3750,Yongjia Jun,永嘉郡,永嘉郡,119.935697,28.448505,今浙江丽水市老城区东南七里,Jun,郡,3.0,607,4.0,620,4.0,90324,POINT,32258,FROM_FD,钱林书,满志敏,,,更名,更名,['今浙江丽水市老城区东南七里'],,"[['浙江', '丽水']]",[{'prefecture': 3311}],Prefecture,[],modern,POINT (119.6202495800782 28.18396147619755),['浙江省'],['丽水市'],['NA'],213.42676434297013,0.9577102089212404,119.6202495800782,28.18396147619755,42.62195904710272,0.9047825647054141,永嘉郡
3751,3751,3751,Kuo Zhou,括州,括州,119.935697,28.448505,今浙江丽水市治老城区东南七里,Zhou,州,3.0,592,4.0,606,4.0,90323,POINT,32259,FROM_FD,钱林书,满志敏,,,更名,更名,['今浙江丽水市治老城区东南七里'],,"[['浙江', '丽水']]",[{'prefecture': 3311}],Prefecture,[],modern,POINT (119.6202495800782 28.18396147619755),['浙江省'],['丽水市'],['NA'],213.42676434297013,0.9577102089212404,119.6202495800782,28.18396147619755,42.62195904710272,0.9047825647054141,括州
3752,3752,3752,Chu Zhou,处州,處州,119.935697,28.448505,今浙江丽水市治老城区东南七里,Zhou,州,3.0,589,4.0,591,4.0,90322,POINT,32260,FROM_FD,钱林书,满志敏,,,新建,更名,['今浙江丽水市治老城区东南七里'],,"[['浙江', '丽水']]",[{'prefecture': 3311}],Prefecture,[],modern,POINT (119.6202495800782 28.18396147619755),['浙江省'],['丽水市'],['NA'],213.42676434297013,0.9577102089212404,119.6202495800782,28.18396147619755,42.62195904710272,0.9047825647054141,处州
3753,3753,3753,Linhai Jun,临海郡,臨海郡,121.120598,28.843132,今浙江临海市,Jun,郡,3.0,257,4.0,257,3.0,90378,POINT,32262,FROM_AC,钱林书,满志敏,,,新建,迁移治所,['今浙江临海市'],,"[['浙江', '临海']]",[{'county': 331082}],County,[],modern,POINT (121.18886418502157 28.877041766011402),['浙江省'],['台州市'],['临海市'],84.38748500095987,0.9832789054299782,121.18886418502156,28.8770417660114,7.647894231155263,0.9798705629915538,临海郡
3754,3754,3754,Linhai Jun,临海郡,臨海郡,121.418793,28.713875,今浙江椒江市西北章安镇,Jun,郡,3.0,258,3.0,539,4.0,90379,POINT,32263,FROM_AC,钱林书,满志敏,,,迁移治所,更名,['今浙江椒江市西北章安镇'],,"[['浙江', '椒江']]",[{'county': 331002}],County,[],modern,POINT (121.4347878992696 28.62779201345576),['浙江省'],['台州市'],['椒江区'],18.78332558986904,0.9962781476006288,121.4347878992696,28.62779201345576,9.667860870531916,0.47691055132351756,临海郡
3755,3755,3755,Xin'an Jun,新安郡,新安郡,118.965165,29.612287,今浙江淳安县排岭镇西8公里水库,Jun,郡,3.0,280,4.0,588,4.0,90544,POINT,32265,FROM_FD,赵永复,满志敏,,,更名,撤销,['今浙江淳安县排岭镇西8公里水库'],,"[['浙江', '淳安']]",[{'county': 330127}],County,[],modern,POINT (118.88055219471528 29.620530813872538),['浙江省'],['杭州市'],['淳安县'],102.3119277549046,0.9797272377579266,118.88055219471528,29.620530813872534,8.245977437220912,0.9840577353902391,新安郡
3756,3756,3756,Dongyang Jun,东阳郡,東陽郡,119.649918,29.104712,今浙江金华市,Jun,郡,3.0,266,4.0,588,4.0,90539,POINT,32267,FROM_AC,赵永复,满志敏,,,新建,更名,['今浙江金华市'],,"[['浙江', '金华']]",[{'prefecture': 3307}],Prefecture,[],modern,POINT (120.00209594283803 29.11166271101984),['浙江省'],['金华市'],['NA'],148.77088879262217,0.9705215518540536,120.00209594283804,29.11166271101984,34.288683280804804,0.8745567091766989,东阳郡
3757,3757,3757,Wu Zhou,婺州,婺州,119.649918,29.104712,今浙江金华市,Zhou,州,3.0,621,4.0,741,4.0,90538,POINT,32268,FROM_AC,赵永复,满志敏,,,更名,更名,['今浙江金华市'],,"[['浙江', '金华']]",[{'prefecture': 3307}],Prefecture,[],modern,POINT (120.00209594283803 29.11166271101984),['浙江省'],['金华市'],['NA'],148.77088879262217,0.9705215518540536,120.00209594283804,29.11166271101984,34.288683280804804,0.8745567091766989,婺州
3758,3758,3758,Gu Zhou,榖州,榖州,119.172379,29.034788,今龙游县治龙游镇,Zhou,州,3.0,621,4.0,624,4.0,90354,POINT,32271,FROM_AC,钱林书,满志敏,,,新建,撤销,['今龙游县治龙游镇'],,[['龙游']],[{'county': 330825}],County,[],modern,POINT (119.21026699316016 29.01132984653472),['浙江省'],['衢州市'],['龙游县'],60.61289176113441,0.9879897606228116,119.21026699316016,29.01132984653472,4.514768386108153,0.9863730687542124,榖州
3759,3759,3759,Song Zhou,松州,松州,119.406921,28.531229,今浙江松阳县西北二十余里古市,Zhou,州,3.0,621,4.0,624,4.0,90325,POINT,32272,FROM_AC,钱林书,满志敏,,,新建,撤销,['今浙江松阳县西北二十余里古市'],,"[['浙江', '松阳']]",[{'county': 331124}],County,[],modern,POINT (119.45539322899181 28.41456495252241),['浙江省'],['丽水市'],['松阳县'],54.57827132251494,0.989185500240448,119.4553932289918,28.41456495252241,13.77336240615752,0.8509226043303832,松州
3760,3760,3760,Xin'an Jun,信安郡,信安郡,118.86795,28.928952,今浙江衢州市,Jun,郡,3.0,560,4.0,561,4.0,90360,POINT,32275,FROM_AC,钱林书,满志敏,,,新建,撤销,['今浙江衢州市'],,"[['浙江', '衢州']]",[{'prefecture': 3308}],Prefecture,[],modern,POINT (118.82216250820221 28.876905482283373),['浙江省'],['衢州市'],['NA'],143.2446765673431,0.9716165521047644,118.8221625082022,28.876905482283373,7.295063337880163,0.9936142149421596,信安郡
3761,3761,3761,Yongjia Jun,永嘉郡,永嘉郡,120.653221,28.018291,今浙江温州市,Jun,郡,3.0,324,3.0,588,4.0,90498,POINT,32276,FROM_AC,钱林书,满志敏,,,迁移治所,撤销,['今浙江温州市'],,"[['浙江', '温州']]",[{'prefecture': 3303}],Prefecture,[],modern,POINT (120.31152657485359 27.862607073543202),['浙江省'],['温州市'],['NA'],190.72053464510503,0.9622093714937748,120.3115265748536,27.8626070735432,37.79557352003178,0.9061890951749172,永嘉郡
3762,3762,3762,Li Zhou,丽州,麗州,120.025253,28.897268,今浙江永康县,Zhou,州,3.0,621,4.0,624,4.0,90403,POINT,32279,FROM_AC,赵永复,满志敏,,,新建,撤销,['今浙江永康县'],,"[['浙江', '永康']]",[{'county': 330784}],County,[],modern,POINT (120.1155164329206 28.954294949899),['浙江省'],['金华市'],['永康市'],43.93074496651345,0.9912952715546834,120.1155164329206,28.954294949899,10.835813655134663,0.8572472664465213,丽州
3763,3763,3763,Guiji Jun,会稽郡,會稽郡,120.578262,30.004515,今浙江绍兴市,Jun,郡,3.0,129,4.0,588,4.0,90542,POINT,32280,FROM_AC,赵永复,赵永复,,,迁移治所,更名,['今浙江绍兴市'],,"[['浙江', '绍兴']]",[{'prefecture': 3306}],Prefecture,[],modern,POINT (120.4965096961607 29.713168243373204),['浙江省'],['绍兴市'],['NA'],134.86544356268402,0.9732768687677572,120.4965096961607,29.713168243373204,33.24778120798935,0.8573913669797409,会稽郡
3764,3764,3764,Donghai Wangguo,东海王国,東海王國,120.653221,28.018291,今浙江温州市,Wangguo,王国,3.0,-192,4.0,-139,4.0,90468,POINT,32282,FROM_AC,钱林书,满志敏,,,新建,撤销,['今浙江温州市'],,"[['浙江', '温州']]",[{'prefecture': 3303}],Prefecture,[],modern,POINT (120.31152657485359 27.862607073543202),['浙江省'],['温州市'],['NA'],190.72053464510503,0.9622093714937748,120.3115265748536,27.8626070735432,37.79557352003178,0.9061890951749172,东海王
3765,3765,3765,Jiangning Fu,江宁府,江寧府,118.76899,32.052563,今江苏南京市,Fu,府,3.0,1645,5.0,1911,5.0,90550,POINT,32285,FROM_AC,王文楚,满志敏,,,更名,数据下限,['今江苏南京市'],,"[['江苏', '南京']]",[{'prefecture': 3201}],Prefecture,[],modern,POINT (118.74981846491956 31.924636600659),['江苏省'],['南京市'],['NA'],157.2583842126152,0.9688397833598424,118.74981846491956,31.924636600659,14.300561697885787,0.9797342577718335,江宁府
3766,3766,3766,Yingtian Fu,应天府,應天府,118.76899,32.052563,今江苏南京市,Fu,府,3.0,1356,5.0,1644,4.0,90551,POINT,32287,FROM_AC,王文楚,满志敏,,,更名,更名,['今江苏南京市'],,"[['江苏', '南京']]",[{'prefecture': 3201}],Prefecture,[],modern,POINT (118.74981846491956 31.924636600659),['江苏省'],['南京市'],['NA'],157.2583842126152,0.9688397833598424,118.74981846491956,31.924636600659,14.300561697885787,0.9797342577718335,应天府
3767,3767,3767,Jiqing Lu,集庆路,集慶路,118.76899,32.052563,今江苏南京市,Lu,路,3.0,1329,4.0,1355,5.0,90275,POINT,32288,FROM_AC,王文楚,满志敏,,,更名,更名,['今江苏南京市'],,"[['江苏', '南京']]",[{'prefecture': 3201}],Prefecture,[],modern,POINT (118.74981846491956 31.924636600659),['江苏省'],['南京市'],['NA'],157.2583842126152,0.9688397833598424,118.74981846491956,31.924636600659,14.300561697885787,0.9797342577718335,集庆路
3768,3768,3768,Jiankang Lu,建康路,建康路,118.76899,32.052563,今江苏南京市,Lu,路,3.0,1277,4.0,1328,4.0,90552,POINT,32291,FROM_AC,王文楚,满志敏,,,更名,更名,['今江苏南京市'],,"[['江苏', '南京']]",[{'prefecture': 3201}],Prefecture,[],modern,POINT (118.74981846491956 31.924636600659),['江苏省'],['南京市'],['NA'],157.2583842126152,0.9688397833598424,118.74981846491956,31.924636600659,14.300561697885787,0.9797342577718335,建康路
3769,3769,3769,Liyang Lu,溧阳路,溧陽路,119.486,31.430706,今江苏溧阳市,Lu,路,3.0,1279,4.0,1289,4.0,90264,POINT,32292,FROM_AC,王文楚,满志敏,,,新建,撤销,['今江苏溧阳市'],,"[['江苏', '溧阳']]",[{'county': 320481}],County,[],modern,POINT (119.35451207920485 31.42925575366146),['江苏省'],['常州市'],['溧阳市'],62.64503532920829,0.9875870982519488,119.35451207920484,31.42925575366146,12.5019909537622,0.9049063015137502,溧阳路
3770,3770,3770,Zhenjiang Fu,镇江府,鎮江府,119.44429,32.20649,今江苏镇江市,Fu,府,3.0,1356,4.0,1911,5.0,90553,POINT,32296,FROM_AC,王文楚,满志敏,,,更名,数据下限,['今江苏镇江市'],,"[['江苏', '镇江']]",[{'prefecture': 3211}],Prefecture,[],modern,POINT (119.40531936579498 31.972945066820355),['江苏省'],['镇江市'],['NA'],96.770665316033,0.980825220157528,119.40531936579498,31.972945066820355,26.15741514346281,0.8302985960162834,镇江府
3771,3771,3771,Jiankang Fu,建康府,建康府,118.76899,32.052563,今江苏南京市,Fu,府,3.0,1129,4.0,1276,4.0,90277,POINT,32297,FROM_AC,王文楚,满志敏,,,更名,更名,['今江苏南京市'],,"[['江苏', '南京']]",[{'prefecture': 3201}],Prefecture,[],modern,POINT (118.74981846491956 31.924636600659),['江苏省'],['南京市'],['NA'],157.2583842126152,0.9688397833598424,118.74981846491956,31.924636600659,14.300561697885787,0.9797342577718335,建康府
3772,3772,3772,Jiangning Fu,江宁府,江寧府,118.76899,32.052563,今江苏南京市,Fu,府,3.0,1018,4.0,1128,4.0,90278,POINT,32298,FROM_AC,王文楚,满志敏,,,更名,更名,['今江苏南京市'],,"[['江苏', '南京']]",[{'prefecture': 3201}],Prefecture,[],modern,POINT (118.74981846491956 31.924636600659),['江苏省'],['南京市'],['NA'],157.2583842126152,0.9688397833598424,118.74981846491956,31.924636600659,14.300561697885787,0.9797342577718335,江宁府
3773,3773,3773,Sheng Zhou,升州,昇州,118.76899,32.052563,今江苏南京市,Zhou,州,3.0,975,4.0,1017,4.0,90279,POINT,32299,FROM_AC,王文楚,满志敏,,,更名,更名,['今江苏南京市'],,"[['江苏', '南京']]",[{'prefecture': 3201}],Prefecture,[],modern,POINT (118.74981846491956 31.924636600659),['江苏省'],['南京市'],['NA'],157.2583842126152,0.9688397833598424,118.74981846491956,31.924636600659,14.300561697885787,0.9797342577718335,升州
3774,3774,3774,Zhenjiang Fu,镇江府,鎮江府,119.44429,32.20649,今江苏镇江市,Fu,府,3.0,1113,4.0,1276,4.0,90280,POINT,32301,FROM_AC,王文楚,满志敏,,,更名,更名,['今江苏镇江市'],,"[['江苏', '镇江']]",[{'prefecture': 3211}],Prefecture,[],modern,POINT (119.40531936579498 31.972945066820355),['江苏省'],['镇江市'],['NA'],96.770665316033,0.980825220157528,119.40531936579498,31.972945066820355,26.15741514346281,0.8302985960162834,镇江府
3775,3775,3775,Zhenjiang Lu,镇江路,鎮江路,119.44429,32.20649,今江苏镇江市,Lu,路,3.0,1277,4.0,1355,4.0,90554,POINT,32302,FROM_AC,王文楚,满志敏,,,更名,更名,['今江苏镇江市'],,"[['江苏', '镇江']]",[{'prefecture': 3211}],Prefecture,[],modern,POINT (119.40531936579498 31.972945066820355),['江苏省'],['镇江市'],['NA'],96.770665316033,0.980825220157528,119.40531936579498,31.972945066820355,26.15741514346281,0.8302985960162834,镇江路
3776,3776,3776,Sheng Zhou,升州,昇州,118.76899,32.052563,今江苏南京市,Zhou,州,3.0,887,4.0,919,4.0,90287,POINT,32303,FROM_AC,王文楚,满志敏,,,新建,更名,['今江苏南京市'],,"[['江苏', '南京']]",[{'prefecture': 3201}],Prefecture,[],modern,POINT (118.74981846491956 31.924636600659),['江苏省'],['南京市'],['NA'],157.2583842126152,0.9688397833598424,118.74981846491956,31.924636600659,14.300561697885787,0.9797342577718335,升州
3777,3777,3777,Jinling Fu,金陵府,金陵府,118.76899,32.052563,今江苏南京市,Fu,府,3.0,920,4.0,936,4.0,90288,POINT,32304,FROM_AC,王文楚,满志敏,,,更名,更名,['今江苏南京市'],,"[['江苏', '南京']]",[{'prefecture': 3201}],Prefecture,[],modern,POINT (118.74981846491956 31.924636600659),['江苏省'],['南京市'],['NA'],157.2583842126152,0.9688397833598424,118.74981846491956,31.924636600659,14.300561697885787,0.9797342577718335,金陵府
3778,3778,3778,Jiangning Fu,江宁府,江寧府,118.76899,32.052563,今江苏南京市,Fu,府,3.0,937,5.0,974,4.0,90289,POINT,32305,FROM_AC,王文楚,满志敏,,,更名,更名,['今江苏南京市'],,"[['江苏', '南京']]",[{'prefecture': 3201}],Prefecture,[],modern,POINT (118.74981846491956 31.924636600659),['江苏省'],['南京市'],['NA'],157.2583842126152,0.9688397833598424,118.74981846491956,31.924636600659,14.300561697885787,0.9797342577718335,江宁府
3779,3779,3779,Danyang Jun,丹阳郡,丹陽郡,119.44429,32.20649,今江苏镇江市,Jun,郡,3.0,742,4.0,757,4.0,90557,POINT,32307,FROM_AC,王文楚,满志敏,,,更名,更名,['今江苏镇江市'],,"[['江苏', '镇江']]",[{'prefecture': 3211}],Prefecture,[],modern,POINT (119.40531936579498 31.972945066820355),['江苏省'],['镇江市'],['NA'],96.770665316033,0.980825220157528,119.40531936579498,31.972945066820355,26.15741514346281,0.8302985960162834,丹阳郡
3780,3780,3780,Jiangning Jun,江宁郡,江寧郡,118.76899,32.052563,今江苏南京市,Jun,郡,3.0,757,4.0,757,4.0,90284,POINT,32308,FROM_AC,王文楚,满志敏,,,新建,更名,['今江苏南京市'],,"[['江苏', '南京']]",[{'prefecture': 3201}],Prefecture,[],modern,POINT (118.74981846491956 31.924636600659),['江苏省'],['南京市'],['NA'],157.2583842126152,0.9688397833598424,118.74981846491956,31.924636600659,14.300561697885787,0.9797342577718335,江宁郡
3781,3781,3781,Run Zhou,润州,潤州,119.44429,32.20649,今江苏镇江市,Zhou,州,3.0,758,4.0,1112,4.0,90556,POINT,32311,FROM_AC,王文楚,满志敏,,,更名,更名,['今江苏镇江市'],,"[['江苏', '镇江']]",[{'prefecture': 3211}],Prefecture,[],modern,POINT (119.40531936579498 31.972945066820355),['江苏省'],['镇江市'],['NA'],96.770665316033,0.980825220157528,119.40531936579498,31.972945066820355,26.15741514346281,0.8302985960162834,润州
3782,3782,3782,Sheng Zhou,升州,昇州,118.76899,32.052563,今江苏南京市,Zhou,州,3.0,758,4.0,760,4.0,90321,POINT,32312,FROM_AC,王文楚,满志敏,,,更名,撤销,['今江苏南京市'],,"[['江苏', '南京']]",[{'prefecture': 3201}],Prefecture,[],modern,POINT (118.74981846491956 31.924636600659),['江苏省'],['南京市'],['NA'],157.2583842126152,0.9688397833598424,118.74981846491956,31.924636600659,14.300561697885787,0.9797342577718335,升州
3783,3783,3783,Run Zhou,润州,潤州,119.44429,32.20649,今江苏镇江市,Zhou,州,3.0,620,4.0,741,4.0,90555,POINT,32314,FROM_AC,王文楚,满志敏,,,新建,更名,['今江苏镇江市'],,"[['江苏', '镇江']]",[{'prefecture': 3211}],Prefecture,[],modern,POINT (119.40531936579498 31.972945066820355),['江苏省'],['镇江市'],['NA'],96.770665316033,0.980825220157528,119.40531936579498,31.972945066820355,26.15741514346281,0.8302985960162834,润州
3784,3784,3784,Yun Zhou,云州,雲州,119.569855,31.995802,今江苏丹阳市,Zhou,州,3.0,619,4.0,621,4.0,90294,POINT,32317,FROM_AC,王文楚,满志敏,,,新建,更名,['今江苏丹阳市'],,"[['江苏', '丹阳']]",[{'county': 321181}],County,[],modern,POINT (119.59581407659444 31.948206336498586),['江苏省'],['镇江市'],['丹阳市'],49.4205476006597,0.9902074857412388,119.59581407659444,31.948206336498583,5.820209869981882,0.9661668704608156,云州
