NAME_PY,NAME_CH,NAME_FT,X_COOR,Y_COOR,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GECOMPLR,CHECKER,ENT_DATE,BEG_CHG_TY,END_CHG_TY
Hushu Xian,湖熟县,湖熟縣,118.979668,31.859503,今江苏江宁县东南湖熟镇,Xian,县,6,190,,221,,40512,POINT,40512,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Hushu Diannongduwei,湖熟典农都尉,湖熟典農都尉,118.979668,31.859503,今江苏江宁县东南湖熟镇,Diannongduwei,典农都尉,6,222,,279,,40513,POINT,40513,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Hushu Xian,湖熟县,湖熟縣,118.979668,31.859503,今江苏江宁县东南湖熟镇,Xian,县,6,280,,535,,40514,POINT,40514,FROM_AC,王文楚,满志敏,,2002/9/30,更名,撤销
Hushu Xian,湖熟县,湖熟縣,118.979668,31.859503,今江苏江宁县东南湖熟镇,Xian,县,6,578,,588,,40515,POINT,40515,FROM_AC,王文楚,满志敏,,2002/9/30,新建,撤销
Moling Xian,秣陵县,秣陵縣,118.82727,31.842648,今江苏江宁县南秣陵镇,Xian,县,6,-210,,-129,,40516,POINT,40516,FROM_AC,王文楚,满志敏,,2002/9/30,新建,更名
Moling Houguo,秣陵侯国,秣陵侯國,118.82727,31.842648,今江苏江宁县南秣陵镇,Houguo,侯国,6,-128,,-115,,40517,POINT,40517,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Moling Xian,秣陵县,秣陵縣,118.82727,31.842648,今江苏江宁县南秣陵镇,Xian,县,6,-114,,13,,40518,POINT,40518,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Xuanting Xian,宣亭县,宣亭縣,118.82727,31.842648,今江苏江宁县南秣陵镇,Xian,县,6,14,,29,,40519,POINT,40519,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Moling Xian,秣陵县,秣陵縣,118.82727,31.842648,今江苏江宁县南秣陵镇,Xian,县,6,30,,211,,40520,POINT,40520,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名和迁移治所
Moling Xian,秣陵县,秣陵縣,118.82727,31.842648,今江苏江宁县南秣陵镇,Xian,县,6,280,,412,,40521,POINT,40521,FROM_AC,王文楚,满志敏,,2002/9/30,新建,迁移治所
Moling Xian,秣陵县,秣陵縣,118.76899,32.052563,今江苏南京市区,Xian,县,6,413,,588,,40522,POINT,40522,FROM_AC,王文楚,满志敏,,2002/9/30,迁移治所,撤销
Jianye Xian,建业县,建業縣,118.76899,32.052563,今江苏南京市区,Xian,县,6,212,,279,,40523,POINT,40523,FROM_AC,王文楚,满志敏,,2002/9/30,更名和迁移治所,撤销
Jianye Xian,建邺县,建鄴縣,118.76899,32.052563,今江苏南京市区,Xian,县,6,282,,312,,40524,POINT,40524,FROM_AC,王文楚,满志敏,,2002/9/30,新建,更名
Jiankang Xian,建康县,建康縣,118.76899,32.052563,今江苏南京市区,Xian,县,6,313,,588,,40525,POINT,40525,FROM_AC,王文楚,满志敏,,2002/9/30,更名,撤销
Jiangcheng Xian,江乘县,江乘縣,119.052199,32.176555,今江苏句容县北60里,Xian,县,6,-210,,13,,40526,POINT,40526,FROM_FD,王文楚,满志敏,,2002/9/30,新建,更名
Xiangwu Xian,相武县,相武縣,119.052199,32.176555,今江苏句容县北60里,Xian,县,6,14,,29,,40527,POINT,40527,FROM_FD,王文楚,满志敏,,2002/9/30,更名,更名
Jiangcheng Xian,江乘县,江乘縣,119.052199,32.176555,今江苏句容县北60里,Xian,县,6,30,,221,,40528,POINT,40528,FROM_FD,王文楚,满志敏,,2002/9/30,更名,更名
Jiangcheng Diannongduwei,江乘典农都尉,江乘典農都尉,119.052199,32.176555,今江苏句容县北60里,Diannongduwei,典农都尉,6,222,,279,,40529,POINT,40529,FROM_FD,王文楚,满志敏,,2002/9/30,更名,更名
Jiangcheng Xian,江乘县,江乘縣,119.052199,32.176555,今江苏句容县北60里,Xian,县,6,280,,588,,40530,POINT,40530,FROM_FD,王文楚,满志敏,,2002/9/30,更名,撤销
Jurong Xian,句容县,句容縣,119.162735,31.946535,今江苏句容县,Xian,县,6,-201,,-130,,40531,POINT,40531,FROM_AC,王文楚,满志敏,,2002/9/30,新建,更名
Jurong Houguo,句容侯国,句容侯國,119.162735,31.946535,今江苏句容县,Houguo,侯国,6,-129,,-129,,40532,POINT,40532,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Jurong Xian,句容县,句容縣,119.162735,31.946535,今江苏句容县,Xian,县,6,-128,,1019,,40533,POINT,40533,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Changning Xian,常宁县,常寧縣,119.162735,31.946535,今江苏句容县,Xian,县,6,1020,,1020,,40534,POINT,40534,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Jurong Xian,句容县,句容縣,119.162735,31.946535,今江苏句容县,Xian,县,6,1021,,1911,,40535,POINT,40535,FROM_AC,王文楚,满志敏,,2002/9/30,更名,数据下限
Tongxia Xian,同夏县,同夏縣,118.823519,31.990382,今江苏南京市金家圩一带,Xian,县,6,535,,588,,40536,POINT,40536,FROM_FD,王文楚,满志敏,,2002/9/30,新建,撤销
Linjiang Xian,临江县,臨江縣,118.595634,31.86377,今江苏江宁县西南江宁镇,Xian,县,6,280,,280,,40537,POINT,40537,FROM_AC,王文楚,满志敏,,2002/9/30,新建,更名
Jiangning Xian,江宁县,江寧縣,118.595634,31.86377,今江苏江宁县西南江宁镇,Xian,县,6,281,,589,,40538,POINT,40538,FROM_AC,王文楚,满志敏,,2002/9/30,更名,迁移治所
Jiangning Xian,江宁县,江寧縣,118.76899,32.052563,今江苏南京市,Xian,县,6,590,,619,,40539,POINT,40539,FROM_AC,王文楚,满志敏,,2002/9/30,迁移治所,更名
Guihua Xian,归化县,歸化縣,118.76899,32.052563,今江苏南京市,Xian,县,6,620,,624,,40540,POINT,40540,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Jinling Xian,金陵县,金陵縣,118.76899,32.052563,今江苏南京市,Xian,县,6,625,,625,,40541,POINT,40541,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名和迁移治所
Baixia Xian,白下县,白下縣,118.758182,32.053893,今江苏南京市西北金陵村,Xian,县,6,626,,632,,40542,POINT,40542,FROM_FD,王文楚,满志敏,,2002/9/30,更名和迁移治所,迁移治所
Baixia Xian,白下县,白下縣,118.76899,32.052563,今江苏南京市,Xian,县,6,633,,634,,40543,POINT,40543,FROM_AC,王文楚,满志敏,,2002/9/30,迁移治所,更名
Jiangning Xian,江宁县,江寧縣,118.76899,32.052563,今江苏南京市,Xian,县,6,635,,760,,40544,POINT,40544,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Shangyuan Xian,上元县,上元縣,118.76899,32.052563,今江苏南京市,Xian,县,6,761,,1355,,40545,POINT,40545,FROM_AC,王文楚,满志敏,,2002/9/30,更名,迁移治所
Shangyuan Xian,上元县,上元縣,118.937767,31.931362,今江宁县东淳化,Xian,县,6,1356,,1356,,40546,POINT,40546,FROM_AC,王文楚,满志敏,,2002/9/30,迁移治所,迁移治所
Shangyuan Xian,上元县,上元縣,118.76899,32.052563,今江苏南京市,Xian,县,6,1357,,1911,,40547,POINT,40547,FROM_AC,王文楚,满志敏,,2002/9/30,迁移治所,数据下限
Jiangning Xian,江宁县,江寧縣,118.76899,32.052563,今江苏南京市,Xian,县,6,917,,1911,,40548,POINT,40548,FROM_AC,王文楚,满志敏,,2002/9/30,新建,数据下限
Lishui Xian,溧水县,溧水縣,119.022865,31.656557,今江苏溧水县,Xian,县,6,591,,1294,,40549,POINT,40549,FROM_AC,王文楚,满志敏,,2002/9/30,新建,更名
Lishui Zhou,溧水州,溧水州,119.022865,31.656557,今江苏溧水县,Zhou,州,6,1295,,1368,,40550,POINT,40550,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Lishui Xian,溧水县,溧水縣,119.022865,31.656557,今江苏溧水县,Xian,县,6,1369,,1911,,40551,POINT,40551,FROM_AC,王文楚,满志敏,,2002/9/30,更名,数据下限
Anye Xian,安业县,安業縣,118.767765,32.036908,今江苏江宁县南,Xian,县,6,620,,624,,40552,POINT,40552,FROM_FD,王文楚,满志敏,,2002/9/30,新建,撤销
Tangyi Xian,堂邑县,堂邑縣,118.782138,32.41687,今江苏六合县西北二十五里,Xian,县,6,-223,,-202,,40554,POINT,40554,FROM_FD,王文楚,满志敏,,2002/9/30,新建,更名
Tangyi Houguo,堂邑侯国,堂邑侯國,118.782138,32.41687,今江苏六合县西北二十五里,Houguo,侯国,6,-201,,-117,,40555,POINT,40555,FROM_FD,王文楚,满志敏,,2002/9/30,更名,更名
Tangyi Xian,堂邑县,堂邑縣,118.782138,32.41687,今江苏六合县西北二十五里,Xian,县,6,-116,,419,,40556,POINT,40556,FROM_FD,王文楚,满志敏,,2002/9/30,更名,撤销
Tangyi Xian,堂邑县,堂邑縣,118.782138,32.41687,今江苏六合县西北二十五里,Xian,县,6,502,,583,,40557,POINT,40557,FROM_FD,王文楚,满志敏,,2002/9/30,新建,撤销
Weishi Qiaoxian,尉氏侨县,尉氏僑縣,118.837898,32.348419,今江苏六合县,Qiaoxian,侨县,6,419,,501,,40558,POINT,40558,FROM_AC,王文楚,满志敏,,2002/9/30,新建,更名
Weishi Xian,尉氏县,尉氏縣,118.837898,32.348419,今江苏六合县,Xian,县,6,502,,583,,40559,POINT,40559,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Liuhe Xian,六合县,六合縣,118.837898,32.348419,今江苏六合县,Xian,县,6,584,,1911,,40560,POINT,40560,FROM_AC,王文楚,满志敏,,2002/9/30,更名,数据下限
Jiangpu Xian,江浦县,江浦縣,118.705063,32.103653,今江苏江浦县东北浦口,Xian,县,6,1376,,1390,,40561,POINT,40561,FROM_AC,王文楚,满志敏,,2002/9/30,新建,迁移治所
Jiangpu Xian,江浦县,江浦縣,118.6176,32.064869,今江苏江浦县,Xian,县,6,1391,,1911,,40562,POINT,40562,FROM_AC,王文楚,满志敏,,2002/9/30,迁移治所,数据下限
Gaochun Xian,高淳县,高淳縣,118.861511,31.32163,今江苏高淳县,Xian,县,6,1491,,1911,,40563,POINT,40563,FROM_AC,王文楚,满志敏,,2002/9/30,新建,数据下限
Fangshan Xian,方山县,方山縣,118.930672,32.327141,今江苏六合县东横梁,Xian,县,6,578,,583,,40564,POINT,40564,FROM_FD,王文楚,满志敏,,2002/9/30,新建,撤销
Dantu Xian,丹徒县,丹徒縣,119.514992,32.19529,今江苏丹徒县东丹徒镇,Xian,县,6,-222,,233,,40565,POINT,40565,FROM_AC,王文楚,满志敏,,2002/9/30,新建,更名
Wujin Xian,武进县,武進縣,119.514992,32.19529,今江苏镇江市东丹徒镇,Xian,县,6,234,,281,,40566,POINT,40566,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Dantu Xian,丹徒县,丹徒縣,119.514992,32.19529,今江苏镇江市东丹徒镇,Xian,县,6,282,,317,,40567,POINT,40567,FROM_AC,王文楚,满志敏,,2002/9/30,更名,迁移治所
Dantu Xian,丹徒县,丹徒縣,119.514992,32.19529,今江苏镇江市东丹徒镇,Xian,县,6,328,,588,,40568,POINT,40568,FROM_AC,王文楚,满志敏,,2002/9/30,迁移治所,撤销
Yanling Xian,延陵县,延陵縣,119.44429,32.20649,今江苏镇江市,Xian,县,6,589,,619,,40569,POINT,40569,FROM_AC,王文楚,满志敏,,2002/9/30,迁移治所,迁移治所
Dantu Xian,丹徒县,丹徒縣,119.44429,32.20649,今江苏镇江市,Xian,县,6,620,,1911,,40570,POINT,40570,FROM_AC,王文楚,满志敏,,2002/9/30,新建,数据下限
Qu'o Xian,曲阿县,曲阿縣,119.569855,31.995802,今江苏丹阳市,Xian,县,6,-222,,13,,40571,POINT,40571,FROM_AC,王文楚,满志敏,,2002/9/30,新建,更名
Fengmei Xian,风美县,風美縣,119.569855,31.995802,今江苏丹阳市,Xian,县,6,14,,27,,40572,POINT,40572,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Qu'o Xian,曲阿县,曲阿縣,119.569855,31.995802,今江苏丹阳市,Xian,县,6,28,,233,,40573,POINT,40573,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Yunyang Xian,云阳县,雲陽縣,119.569855,31.995802,今江苏丹阳市,Xian,县,6,234,,280,,40574,POINT,40574,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Qu'o Xian,曲阿县,曲阿縣,119.569855,31.995802,今江苏丹阳市,Xian,县,6,281,,741,,40575,POINT,40575,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Danyang Xian,丹阳县,丹陽縣,119.569855,31.995802,今江苏丹阳市,Xian,县,6,742,,1911,,40576,POINT,40576,FROM_AC,王文楚,满志敏,,2002/9/30,更名,数据下限
Yanling Xian,延陵县,延陵縣,119.478287,31.882374,今江苏丹阳市西南延陵,Xian,县,6,281,,588,,40577,POINT,40577,FROM_AC,王文楚,满志敏,,2002/9/30,新建,迁移治所
Yanling Xian,延陵县,延陵縣,119.478287,31.882374,今江苏丹阳市西南延陵,Xian,县,6,620,,1071,,40578,POINT,40578,FROM_AC,王文楚,满志敏,,2002/9/30,迁移治所,撤销
Liyang Houguo,溧阳侯国,溧陽侯國,119.31224,31.48672,今江苏溧阳市西北旧县,Houguo,侯国,6,-38,,-2,,40579,POINT,40579,FROM_FD,王文楚,满志敏,,2002/9/30,新建,更名
Liyang Xian,溧阳县,溧陽縣,119.31224,31.48672,今江苏溧阳市西北旧县,Xian,县,6,-1,,29,,40580,POINT,40580,FROM_FD,王文楚,满志敏,,2002/9/30,更名,迁移治所
Liyang Xian,溧阳县,溧陽縣,118.968149,31.305572,今江苏高淳县东固城,Xian,县,6,30,,221,,40581,POINT,40581,FROM_AC,王文楚,满志敏,,2002/9/30,迁移治所,更名
Liyang Tuntianduwei,溧阳屯田都尉,溧陽屯田都尉,118.968149,31.305572,今江苏高淳县东固城,Tuntianduwei,屯田都尉,6,222,,279,,40582,POINT,40582,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Liyang Xian,溧阳县,溧陽縣,118.968149,31.305572,今江苏淳县东固城,Xian,县,6,280,,597,,40583,POINT,40583,FROM_AC,王文楚,满志敏,,2002/9/30,更名,撤销
Liyang Xian,溧阳县,溧陽縣,119.31224,31.48672,今江苏溧阳市西北旧县,Xian,县,6,620,,902,,40584,POINT,40584,FROM_FD,王文楚,满志敏,,2002/9/30,新建,迁移治所
Liyang Xian,溧阳县,溧陽縣,119.486,31.430706,今江苏溧阳市,Xian,县,6,903,,1276,,40585,POINT,40585,FROM_AC,王文楚,满志敏,,2002/9/30,迁移治所,更名
Liyang Zhou,溧阳州,溧陽州,119.486,31.430706,今江苏溧阳市,Zhou,州,6,1277,,1278,,40586,POINT,40586,FROM_AC,王文楚,满志敏,,2002/9/30,更名,撤销
Liyang Xian,溧阳县,溧陽縣,119.486,31.430706,今江苏溧阳市,Xian,县,6,1290,,1294,,40587,POINT,40587,FROM_AC,王文楚,满志敏,,2002/9/30,新建,更名
Liyang Zhou,溧阳州,溧陽州,119.486,31.430706,今江苏溧阳市,Zhou,州,6,1295,,1368,,40588,POINT,40588,FROM_AC,王文楚,满志敏,,2002/9/30,更名,更名
Liyang Xian,溧阳县,溧陽縣,119.486,31.430706,今江苏溧阳市,Xian,县,6,1369,,1911,,40589,POINT,40589,FROM_AC,王文楚,满志敏,,2002/9/30,更名,数据下限
Yongping Xian,永平县,永平縣,119.468614,31.37004,今江苏溧阳县南古县,Xian,县,6,222,,279,,40590,POINT,40590,FROM_FD,王文楚,满志敏,,2002/9/30,新建,更名
Yongshi Xian,永世县,永世縣,119.468614,31.37004,今江苏溧阳市南古县,Xian,县,6,280,,588,,40591,POINT,40591,FROM_FD,王文楚,满志敏,,2002/9/30,更名,撤销
Yongshi Xian,永世县,永世縣,119.468614,31.37004,今江苏溧阳市南古县,Xian,县,6,592,,617,,40592,POINT,40592,FROM_FD,王文楚,满志敏,,2002/9/30,新建,撤销
Pingling Xian,平陵县,平陵縣,119.323494,31.443993,今江苏溧阳市西南渡镇,Xian,县,6,304,,431,,40593,POINT,40593,FROM_AC,王文楚,满志敏,,2002/9/30,新建,撤销
Jinshan Xian,金山县,金山縣,119.570618,31.746979,今江苏金坛县,Xian,县,6,618,,624,,40594,POINT,40594,FROM_AC,王文楚,满志敏,,2002/9/30,新建,撤销
Jintan Xian,金坛县,金墰縣,119.570618,31.746979,今江苏金坛县,Xian,县,6,688,,1911,,40595,POINT,40595,FROM_AC,王文楚,满志敏,,2002/9/30,新建,数据下限
Liangya Xian,琅琊县,琅琊縣,119.570618,31.746979,今江苏金坛县境内,Xian,县,6,618,,624,,40596,POINT,40596,FROM_AC,王文楚,满志敏,,2002/9/30,新建,撤销
Jinyun Xian,缙云县,縉雲縣,120.058441,28.648392,今浙江缙雲县治五雲镇,Xian,县,6,696,4,1911,5,40597,POINT,40597,FROM_AC,钱林书,满志敏,,2002/10/11,新建,数据下限
Jingning Xian,景宁县,景寧縣,119.643166,27.974432,今浙江景宁畲族自治县治鹤溪镇,Xian,县,6,1452,5,1911,5,40598,POINT,40598,FROM_AC,钱林书,满志敏,,2002/10/11,新建,数据下限
Lishui Xian,丽水县,麗水縣,119.805607,28.360761,今浙江丽水市西南上阁附近,Xian,县,6,621,4,624,4,40599,POINT,40599,FROM_FD,钱林书,满志敏,,2002/10/11,新建,撤销
Kuocang Xian,括苍县,括蒼縣,119.935697,28.448505,今浙江丽水市老城区东南七里,Xian,县,6,589,3,778,4,40600,POINT,40600,FROM_FD,钱林书,满志敏,,2002/10/11,新建,更名
Lishui Xian,丽水县,麗水縣,119.913009,28.448732,今浙江丽水市治老城区,Xian,县,6,907,4,1911,5,40602,POINT,40602,FROM_FD,钱林书,满志敏,,2002/10/11,迁移治所,数据下限
Longquan Xian,龙泉县,龍泉縣,119.12091,28.082565,今浙江龙泉县治龙渊镇,Xian,县,6,759,4,1120,4,40604,POINT,40604,FROM_AC,钱林书,满志敏,,2002/10/11,新建,更名
Jianchuan Xian,剑川县,劍川縣,119.12091,28.082565,今浙江龙泉县治龙渊镇,Xian,县,6,1121,4,1130,4,40605,POINT,40605,FROM_AC,钱林书,满志敏,,2002/10/11,更名,更名
Longquan Xian,龙泉县,龍泉縣,119.12091,28.082565,今浙江龙泉县治龙渊镇,Xian,县,6,1131,4,1911,5,40606,POINT,40606,FROM_AC,钱林书,满志敏,,2002/10/11,更名,数据下限
Qingtian Xian,青田县,青田縣,120.288155,28.143875,今浙江青田县治鹤城镇,Xian,县,6,711,4,1911,5,40607,POINT,40607,FROM_AC,钱林书,满志敏,,2002/10/11,新建,数据下限
Qingyuan Xian,庆元县,慶元縣,119.051315,27.614202,今浙江庆元县治松源镇,Xian,县,6,1195,4,1369,5,40608,POINT,40608,FROM_AC,钱林书,满志敏,,2002/10/11,新建,撤销
Qingyuan Xian,庆元县,慶元縣,119.051315,27.614202,今浙江庆元县治松源镇,Xian,县,6,1380,5,1911,5,40609,POINT,40609,FROM_AC,钱林书,满志敏,,2002/10/11,新建,数据下限
Songyang Xian,松阳县,松陽縣,119.406921,28.531229,今浙江松阳县西北二十余里古市鎮,Xian,县,6,203,4,588,4,40610,POINT,40610,FROM_AC,钱林书,满志敏,,2002/10/11,新建,撤销
Songyang Xian,松阳县,松陽縣,119.406921,28.531229,今浙江松阳县西北二十余里古市鎮,Xian,县,6,592,4,793,3,40611,POINT,40611,FROM_AC,钱林书,满志敏,,2002/10/11,新建,迁移治所
Songyang Xian,松阳县,松陽縣,119.485344,28.450748,今浙江松阳县治西屏镇,Xian,县,6,794,3,909,5,40612,POINT,40612,FROM_AC,钱林书,满志敏,,2002/10/11,迁移治所,更名
Changsong Xian,长松县,長松縣,119.485344,28.450748,今浙江松阳县治西屏镇,Xian,县,6,910,5,938,4,40613,POINT,40613,FROM_AC,钱林书,满志敏,,2002/10/11,更名,更名
Bailong Xian,白龙县,白龍縣,119.485344,28.450748,今浙江松阳县治西屏镇,Xian,县,6,939,4,998,4,40614,POINT,40614,FROM_AC,钱林书,满志敏,,2002/10/11,更名,更名
Songyang Xian,松阳县,松陽縣,119.485344,28.450748,今浙江松阳县治西屏镇,Xian,县,6,999,4,1911,5,40615,POINT,40615,FROM_AC,钱林书,满志敏,,2002/10/11,更名,数据下限
Suichang Xian,遂昌县,遂昌縣,119.263466,28.587894,今浙江遂昌县治妙高镇,Xian,县,6,218,4,238,4,40616,POINT,40616,FROM_AC,钱林书,满志敏,,2002/10/11,新建,更名
Pingchang Xian,平昌县,平昌縣,119.263466,28.587894,今浙江遂昌县治妙高镇,Xian,县,6,239,4,279,4,40617,POINT,40617,FROM_AC,钱林书,满志敏,,2002/10/11,更名,更名
Suichang Xian,遂昌县,遂昌縣,119.263466,28.587894,今浙江遂昌县治妙高镇,Xian,县,6,280,4,557,2,40618,POINT,40618,FROM_AC,钱林书,满志敏,,2002/10/11,更名,撤销
Suichang Xian,遂昌县,遂昌縣,119.263466,28.587894,今浙江遂昌县治妙高镇,Xian,县,6,621,4,624,4,40619,POINT,40619,FROM_AC,钱林书,满志敏,,2002/10/11,新建,撤销
Suichang Xian,遂昌县,遂昌縣,119.263466,28.587894,今浙江遂昌县治妙高镇,Xian,县,6,711,4,1911,5,40620,POINT,40620,FROM_AC,钱林书,满志敏,,2002/10/11,新建,数据下限
Xuanping Xian,宣平县,宣平縣,119.596344,28.626228,今浙江武义县西南柳城镇,Xian,县,6,1452,5,1911,5,40621,POINT,40621,FROM_AC,钱林书,满志敏,,2002/10/11,新建,数据下限
Yunhe Xian,云和县,雲和縣,119.563759,28.112402,今浙江雲和县治,Xian,县,6,1452,5,1911,5,40622,POINT,40622,FROM_AC,钱林书,满志敏,,2002/10/11,新建,数据下限
Baishi Xian,白石县,白石縣,119.173181,28.880516,今浙江龙游县南灵山附近,Xian,县,6,621,4,624,4,40623,POINT,40623,FROM_FD,钱林书,满志敏,,2002/10/11,新建,撤销
Dingyang Xian,定阳县,定陽縣,118.601013,28.816265,今浙江江山市西北南焦附近,Xian,县,6,218,4,618,3,40624,POINT,40624,FROM_FD,钱林书,满志敏,,2002/10/11,新建,撤销
Dingyang Xian,定阳县,定陽縣,118.601013,28.816265,今浙江江山市西北南焦附近,Xian,县,6,621,4,624,4,40625,POINT,40625,FROM_FD,钱林书,满志敏,,2002/10/11,新建,撤销
Changshan Xian,常山县,常山縣,118.669578,28.928392,今浙江常山县治天马镇东招贤镇,Xian,县,6,674,4,763,4,40626,POINT,40626,FROM_AC,钱林书,满志敏,,2002/10/11,新建,迁移治所
Changshan Xian,常山县,常山縣,118.502663,28.903732,今浙江常山县治天马镇,Xian,县,6,764,4,1266,4,40627,POINT,40627,FROM_AC,钱林书,满志敏,,2002/10/11,迁移治所,更名
Xin'an Xian,信安县,信安縣,118.502663,28.903732,今浙江常山县治天马镇,Xian,县,6,1267,4,1275,4,40628,POINT,40628,FROM_AC,钱林书,满志敏,,2002/10/11,更名,更名
Changshan Xian,常山县,常山縣,118.502663,28.903732,今浙江常山县治天马镇,Xian,县,6,1276,4,1911,5,40629,POINT,40629,FROM_AC,钱林书,满志敏,,2002/10/11,更名,数据下限
Shujiang Xian,须江县,須江縣,118.615936,28.735312,今浙江江山市,Xian,县,6,621,4,624,4,40630,POINT,40630,FROM_AC,钱林书,满志敏,,2002/10/11,新建,撤销
Shujiang Xian,须江县,須江縣,118.615936,28.735312,今浙江江山市,Xian,县,6,689,4,930,4,40631,POINT,40631,FROM_AC,钱林书,满志敏,,2002/10/11,新建,更名
