id,NAME_PY,NAME_CH,NAME_FT,X_COOR,Y_COOR,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GEOCOMPLR,CHECKER,END_DATE,BEG_CHG_TY,END_CHG_TY
3971,Ningdu Zhou,宁都州,寧都州,116.010101,26.466515,江西宁都县,Zhou,州,3,1754,4,1911,6,97102,POINT,32578,FROM_AC,钱林书,满志敏,,2004/6/10,新建,数据下限
3972,Bashan Jun,巴山郡,巴山郡,115.970266,27.667488,江西崇仁县西南三十一里,Jun,郡,3,528,4,567,4,32579,POINT,32579,FROM_FD,钱林书,满志敏,,2004/6/10,新建,迁移治所
3973,Bashan Jun,巴山郡,巴山郡,115.861838,28.133997,江西丰城市东南石滩,Jun,郡,3,568,4,588,3,32580,POINT,32580,FROM_AC,钱林书,满志敏,,2004/6/10,迁移治所,撤销
3974,Yuzhang Jun,豫章郡,豫章郡,115.89772,28.674896,江西南昌市,Jun,郡,3,-201,4,13,2,32581,POINT,32581,FROM_AC,赵永复,满志敏,,2004/6/10,新建,更名
3975,Jiujiang Jun,九江郡,九江郡,115.89772,28.674896,江西南昌市,Jun,郡,3,14,2,22,2,97189,POINT,32582,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
3976,Yuzhang Jun,豫章郡,豫章郡,115.89772,28.674896,江西南昌市,Jun,郡,3,23,2,588,4,32583,POINT,32583,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
3977,Hong Zhou,洪州,洪州,115.89772,28.674896,江西南昌市,Zhou,州,3,589,4,606,4,32584,POINT,32584,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
3978,Yuzhang Jun,豫章郡,豫章郡,115.89772,28.674896,江西南昌市,Jun,郡,3,607,4,621,4,97203,POINT,32585,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
3979,Hong Zhou,洪州,洪州,115.89772,28.674896,江西南昌市,Zhou,州,3,622,4,741,4,32586,POINT,32586,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
3980,Yuzhang Jun,豫章郡,豫章郡,115.89772,28.674896,江西南昌市,Jun,郡,3,742,4,757,4,97206,POINT,32587,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
3981,Hong Zhou,洪州,洪州,115.89772,28.674896,江西南昌市,Zhou,州,3,758,4,1162,4,32588,POINT,32588,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
3982,Longxing Fu,隆兴府,隆興府,115.89772,28.674896,江西南昌市,Fu,府,3,1163,4,1276,4,97211,POINT,32589,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
3983,Longxing Lu,隆兴路,隆興路,115.89772,28.674896,江西南昌市,Lu,路,3,1277,4,1283,4,97212,POINT,32590,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
3984,Longxing Lu,龙兴路,龍興路,115.89772,28.674896,江西南昌市,Lu,路,3,1284,4,1361,4,97213,POINT,32591,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
3985,Hongdu Fu,洪都府,洪都府,115.89772,28.674896,江西南昌市,Fu,府,3,1362,4,1362,4,97214,POINT,32592,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
3986,Nanchang Fu,南昌府,南昌府,115.89772,28.674896,江西南昌市,Fu,府,3,1363,4,1911,6,32593,POINT,32593,FROM_AC,赵永复,满志敏,,2004/6/10,更名,数据下限
3987,Yuning Jun,豫宁郡,豫寧郡,115.008531,29.252777,江西豫宁县西,Jun,郡,3,553,3,588,4,97253,POINT,32594,FROM_FD,赵永复,满志敏,,2004/6/10,新建,撤销
3988,Sun Zhou,孙州,孫州,115.654076,28.8585,江西安义县东阳乡附近,Zhou,州,3,622,4,624,4,97254,POINT,32595,FROM_AC,赵永复,满志敏,,2004/6/10,新建,撤销
3989,Jing Zhou,靖州,靖州,115.372276,28.425598,江西高安县,Zhou,州,3,622,4,623,4,97245,POINT,32596,FROM_AC,赵永复,满志敏,,2004/6/10,新建,更名
3990,Yun Zhou,筠州,筠州,115.372276,28.425598,江西高安县,Zhou,州,3,624,4,624,4,97246,POINT,32597,FROM_AC,赵永复,满志敏,,2004/6/10,更名,撤销
3991,Nanchang Zhou,南昌州,南昌州,115.761818,29.087832,江西永修县西北艾城,Zhou,州,3,622,4,624,4,97255,POINT,32598,FROM_AC,赵永复,满志敏,,2004/6/10,新建,撤销
3992,Pengze Jun,彭泽郡,彭澤郡,116.232186,29.585,江西湖口县东南江桥乡,Jun,郡,3,209,3,209,3,97260,POINT,32599,FROM_FD,赵永复,满志敏,,2004/6/10,新建,撤销
3993,Taiyuan Jun,太原郡,太原郡,116.232186,29.585,江西湖口县东南江桥乡,Jun,郡,3,536,3,588,4,97266,POINT,32600,FROM_FD,赵永复,满志敏,,2004/6/10,新建,撤销
3994,Xunyang Jun,寻阳郡,尋陽郡,115.943673,29.641569,江西九江市西南,Jun,郡,3,304,4,588,4,32601,POINT,32601,FROM_FD,赵永复,满志敏,,2004/6/10,新建,更名和迁移治所
3995,Jiang Zhou,江州,江州,115.985679,29.722364,江西九江市,Zhou,州,3,589,4,606,4,97267,POINT,32602,FROM_AC,赵永复,满志敏,,2004/6/10,更名和迁移治所,更名
3996,Jiujiang Jun,九江郡,九江郡,115.985679,29.722364,江西九江市,Jun,郡,3,607,4,620,4,97268,POINT,32603,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
3997,Jiang Zhou,江州,江州,115.985679,29.722364,江西九江市,Zhou,州,3,621,4,741,4,32604,POINT,32604,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
3998,Xunyang Jun,浔阳郡,潯陽郡,115.985679,29.722364,江西九江市,Jun,郡,3,742,4,757,4,32605,POINT,32605,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
3999,Jiang Zhou,江州,江州,115.985679,29.722364,江西九江市,Zhou,州,3,758,4,1276,4,32606,POINT,32606,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
4000,Jiangzhou Lu,江州路,江州路,115.985679,29.722364,江西九江市,Lu,路,3,1277,4,1360,4,97279,POINT,32607,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
4001,Jiujiang Fu,九江府,九江府,115.985679,29.722364,江西九江市,Fu,府,3,1361,4,1911,6,97280,POINT,32608,FROM_AC,赵永复,满志敏,,2004/6/10,更名,数据下限
4002,Hao Zhou,浩州,浩州,116.551216,29.896095,江西彭泽县,Zhou,州,3,622,4,624,4,97271,POINT,32609,FROM_AC,赵永复,满志敏,,2004/6/10,新建,撤销
4003,Poyang Jun,鄱阳郡,鄱陽郡,116.860748,29.087786,江西波阳县东古县渡,Jun,郡,3,210,4,244,4,32610,POINT,32610,FROM_AC,赵永复,满志敏,,2004/6/10,新建,迁移治所
4004,Poyang Jun,鄱阳郡,鄱陽郡,116.663833,28.994167,江西波阳县,Jun,郡,3,245,4,279,4,32611,POINT,32611,FROM_AC,赵永复,满志敏,,2004/6/10,迁移治所,迁移治所
4005,Poyang Jun,鄱阳郡,鄱陽郡,116.766586,29.578493,江西波阳北石门街镇,Jun,郡,3,280,4,478,4,32612,POINT,32612,FROM_AC,赵永复,满志敏,,2004/6/10,迁移治所,迁移治所
4006,Poyang Jun,鄱阳郡,鄱陽郡,116.663833,28.994167,江西波阳县,Jun,郡,3,479,4,588,4,32613,POINT,32613,FROM_AC,赵永复,满志敏,,2004/6/10,迁移治所,更名
4007,Rao Zhou,饶州,饒州,116.663833,28.994167,江西波阳县,Zhou,州,3,589,4,606,4,97219,POINT,32614,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
4008,Poyang Jun,鄱阳郡,鄱陽郡,116.663833,28.994167,江西波阳县,Jun,郡,3,607,4,620,4,97220,POINT,32615,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
4009,Rao Zhou,饶州,饒州,116.663833,28.994167,江西波阳县,Zhou,州,3,621,4,741,4,32616,POINT,32616,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
4010,Poyang Jun,鄱阳郡,鄱陽郡,116.663833,28.994167,江西波阳县,Jun,郡,3,742,4,757,4,32617,POINT,32617,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
4011,Rao Zhou,饶州,饒州,116.663833,28.994167,江西波阳县,Zhou,州,3,758,4,1276,4,32618,POINT,32618,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
4012,Raozhou Lu,饶州路,饒州路,116.663833,28.994167,江西波阳县,Lu,路,3,1277,4,1360,4,97229,POINT,32619,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
4013,Poyang Fu,鄱阳府,鄱陽府,116.663833,28.994167,江西波阳县,Fu,府,3,1361,4,1361,4,97230,POINT,32620,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
4014,Raozhou Fu,饶州府,饒州府,116.663833,28.994167,江西波阳县,Fu,府,3,1362,4,1911,6,32621,POINT,32621,FROM_AC,赵永复,满志敏,,2004/6/10,更名,数据下限
4015,Xin Zhou,信州,信州,117.96489,28.450691,江西上饶市,Zhou,州,3,758,4,1276,4,32622,POINT,32622,FROM_AC,赵永复,满志敏,,2004/6/10,新建,更名
4016,Xinzhou Lu,信州路,信州路,117.96489,28.450691,江西上饶市,Lu,路,3,1277,4,1359,4,32623,POINT,32623,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
4017,Guangxin Fu,广信府,廣信府,117.96489,28.450691,江西上饶市,Fu,府,3,1360,4,1911,6,32624,POINT,32624,FROM_AC,赵永复,满志敏,,2004/6/10,更名,数据下限
4018,Yun Zhou,筠州,筠州,115.372276,28.425598,江西高安县,Zhou,州,3,952,4,1224,4,32625,POINT,32625,FROM_AC,赵永复,满志敏,,2004/6/10,新建,更名
4019,Rui Zhou,瑞州,瑞州,115.372276,28.425598,江西高安县,Zhou,州,3,1225,4,1276,4,97250,POINT,32626,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
4020,Ruizhou Lu,瑞州路,瑞州路,115.372276,28.425598,江西高安县,Lu,路,3,1277,4,1368,4,97251,POINT,32627,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
4021,Ruizhou Fu,瑞州府,瑞州府,115.372276,28.425598,江西高安县,Fu,府,3,1369,4,1911,6,97252,POINT,32628,FROM_AC,赵永复,满志敏,,2004/6/10,更名,数据下限
4022,Nankang Jun,南康军,南康軍,116.041122,29.453486,江西星子县,Jun,军,3,982,4,1353,4,97256,POINT,32629,FROM_AC,赵永复,满志敏,,2004/6/10,新建,更名
4023,Nankang Lu,南康路,南康路,116.041122,29.453486,江西星子县,Lu,路,3,1354,4,1360,4,97257,POINT,32630,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
4024,Xining Fu,西宁府,西寧府,116.041122,29.453486,江西星子县,Fu,府,3,1361,4,1361,4,97258,POINT,32631,FROM_AC,赵永复,满志敏,,2004/6/10,更名,更名
4025,Nankang Fu,南康府,南康府,116.041122,29.453486,江西星子县,Fu,府,1,1362,4,1911,6,97259,POINT,32632,FROM_AC,赵永复,满志敏,,2004/6/10,更名,数据下限
4026,Qianshan Xian,铅山县,鉛山縣,117.776588,28.208446,江西铅山县南永平镇,Zhilixian,直隶县,3,975,4,975,4,97242,POINT,32633,FROM_AC,赵永复,满志敏,,2004/6/10,新建,撤销
4027,Qianshan Zhou,铅山州,鉛山州,117.776588,28.208446,江西铅山县南永平镇,Zhilizhou,直隶州,3,1277,4,1294,4,32634,POINT,32634,FROM_AC,赵永复,满志敏,,2004/6/10,新建,撤销
4028,Yuan Zhou,袁州,袁州,114.398954,27.791904,江西宜春市东五里,Zhou,州,3,591,4,606,4,97132,POINT,32635,FROM_FD,钱林书,满志敏,,2004/6/10,新建,更名
4029,Yichun Jun,宜春郡,宜春郡,114.398954,27.791904,江西宜春市东五里,Jun,郡,3,607,4,620,4,97131,POINT,32569,FROM_FD,钱林书,满志敏,,2004/6/10,更名,更名
4030,Yuan Zhou,袁州,袁州,114.398954,27.791904,江西宜春市东五里,Zhou,州,3,621,4,741,4,97130,POINT,32636,FROM_FD,钱林书,满志敏,,2004/6/10,更名,更名
4031,Yichun Jun,宜春郡,宜春郡,114.398954,27.791904,江西宜春市东五里,Jun,郡,3,742,4,757,4,97129,POINT,32568,FROM_FD,钱林书,满志敏,,2004/6/10,更名,更名
4032,Yuan Zhou,袁州,袁州,114.398954,27.791904,江西宜春市东五里,Zhou,州,3,758,4,1160,4,32570,POINT,32570,FROM_FD,钱林书,满志敏,,2004/6/10,更名,迁移治所
4033,Yuan Zhou,袁州,袁州,114.375885,27.794266,江西宜春市,Zhou,州,3,1161,4,1276,4,32571,POINT,32571,FROM_AC,钱林书,满志敏,,2004/6/10,迁移治所,更名
4034,Yuanzhou Lu,袁州路,袁州路,114.375885,27.794266,江西宜春市,Lu,路,3,1277,4,1359,4,97124,POINT,32572,FROM_AC,钱林书,满志敏,,2004/6/10,更名,更名
4035,Yuanzhou Fu,袁州府,袁州府,114.375885,27.794266,江西宜春市,Fu,府,3,1360,4,1911,6,97123,POINT,32573,FROM_AC,钱林书,满志敏,,2004/6/10,更名,数据下限
4036,Tanzhou Lu,潭州路,潭州路,112.978134,28.198198,湖南长沙市城区,Lu,路,3,1277,4,1328,4,32750,POINT,32750,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,更名
4037,Tianlin Lu,天临路,天臨路,112.978134,28.198198,湖南长沙市城区,Lu,路,3,1329,4,1363,4,32751,POINT,32751,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,更名
4038,Tanzhou Fu,潭州府,潭州府,112.978134,28.198198,湖南长沙市城区,Fu,府,3,1364,4,1371,4,32752,POINT,32752,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,更名
4039,Changsha Fu,长沙府,長沙府,112.978134,28.198198,湖南长沙市城区,Fu,府,3,1372,4,1911,6,32753,POINT,32753,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,数据下限
4040,Yuezhou Lu,岳州路,岳州路,113.097656,29.37126,湖南岳阳市城区,Lu,路,3,1276,4,1363,4,32754,POINT,32754,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,更名
4041,Yuezhou Fu,岳州府,岳州府,113.097656,29.37126,湖南岳阳市城区,Fu,府,3,1364,4,1375,4,32755,POINT,32755,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,更名
4042,Yue Zhou,岳州,嶽州,113.097656,29.37126,湖南岳阳市城区,Zhou,州,3,1376,4,1380,4,32756,POINT,32756,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,更名
4043,Yuezhou Fu,岳州府,岳州府,113.097656,29.37126,湖南岳阳市城区,Fu,府,3,1381,4,1911,6,32757,POINT,32757,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,数据下限
4044,Changde Lu,常德路,常德路,111.6913,29.034807,湖南省常德市区,Lu,路,3,1277,4,1363,4,32758,POINT,32758,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,更名
4045,Changde Fu,常德府,常德府,111.6913,29.034807,湖南省常德市区,Fu,府,3,1364,4,1911,6,32759,POINT,32759,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,数据下限
4046,Lizhou Lu,澧州路,澧州路,111.756988,29.640152,湖南澧县驻地澧阳镇,Lu,路,3,1277,4,1355,4,32760,POINT,32760,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,迁移治所
4047,Lizhou Lu,澧州路,澧州路,111.876167,29.55776,湖南津市市南新洲镇,Lu,路,3,1356,4,1363,4,32761,POINT,32761,FROM_AC,傅林祥,满志敏,,2004/6/25,迁移治所,更名
4048,Lizhou Fu,澧州府,澧州府,111.876167,29.55776,湖南津市市南新洲镇,Fu,府,3,1364,4,1375,6,32762,POINT,32762,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,更名和迁移治所
4049,Li Zhou,澧州,澧州,111.756988,29.640152,湖南澧县驻地澧阳镇,Zhilizhou,直隶州,3,1729,6,1911,6,32763,POINT,32763,FROM_AC,傅林祥,满志敏,,2004/6/25,新建,数据下限
4050,Hengzhou Lu,衡州路,衡州路,112.597038,26.901617,湖南衡阳市城区,Lu,路,3,1277,4,1363,4,32764,POINT,32764,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,更名
4051,Hengzhou Fu,衡州府,衡州府,112.597038,26.901617,湖南衡阳市城区,Fu,府,3,1364,4,1911,6,32765,POINT,32765,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,数据下限
4052,Chenzhou Lu,郴州路,郴州路,113.025139,25.802719,湖南郴州市区,Lu,路,3,1277,4,1367,5,32766,POINT,32766,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,更名
4053,Chenzhou Fu,郴州府,郴州府,113.025139,25.802719,湖南郴州市区,Fu,府,3,1368,5,1375,4,32767,POINT,32767,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,更名
4054,Chen Zhou,郴州,郴州,113.025139,25.802719,湖南郴州市区,Zhilizhou,直隶州,3,1376,4,1911,6,32768,POINT,32768,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,数据下限
4055,Daozhou Lu,道州路,道州路,111.590881,25.531357,湖南道县驻地道江镇,Lu,路,3,1277,4,1367,4,32769,POINT,32769,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,更名
4056,Daozhou Fu,道州府,道州府,111.590881,25.531357,湖南道县驻地道江镇,Fu,府,3,1368,5,1375,4,32770,POINT,32770,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,撤销
4057,Yongzhou Lu,永州路,永州路,111.612564,26.210339,湖南永州市芝山区,Lu,路,3,1277,4,1367,4,32771,POINT,32771,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,更名
4058,Yongzhou Fu,永州府,永州府,111.612564,26.210339,湖南永州市芝山区,Fu,府,3,1368,5,1911,6,32772,POINT,32772,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,数据下限
4059,Chenzhou Lu,辰州路,辰州路,110.396965,28.458191,湖南沅陵县驻地,Lu,路,3,1277,4,1363,4,32773,POINT,32773,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,更名
4060,Chenzhou Fu,辰州府,辰州府,110.396965,28.458191,湖南沅陵县驻地,Fu,府,3,1364,4,1911,6,32774,POINT,32774,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,数据下限
4061,Ganzhou Ting,乾州厅,乾州廳,109.67488,28.252516,湖南吉首市西南乾州,Zhiliting,直隶厅,3,1796,6,1911,6,32775,POINT,32775,FROM_FD,傅林祥,满志敏,,2004/6/25,新建,数据下限
4062,Fenghuang Ting,凤凰厅,鳳凰廳,109.598991,27.952387,湖南凤凰县驻地,Zhiliting,直隶厅,3,1796,6,1911,6,32776,POINT,32776,FROM_AC,傅林祥,满志敏,,2004/6/25,新建,数据下限
4063,Yongsui Ting,永绥厅,永綏廳,109.394676,28.490726,湖南花垣县西南吉多坪,Zhiliting,直隶厅,3,1796,6,1801,4,32777,POINT,32777,FROM_AC,傅林祥,满志敏,,2004/6/25,新建,治所迁移
4064,Yongsui Ting,永绥厅,永綏廳,109.487503,28.587791,湖南花垣县驻地,Zhiliting,直隶厅,3,1802,4,1911,6,32778,POINT,32778,FROM_AC,傅林祥,满志敏,,2004/6/25,治所迁移,数据下限
4065,Jingzhou Lu,靖州路,靖州路,109.694778,26.57576,湖南靖州苗族侗族自治县驻地渠阳镇,Lu,路,3,1276,4,1293,4,32779,POINT,32779,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,撤销
4066,Jingzhou Lu,靖州路,靖州路,109.694778,26.57576,湖南靖州苗族侗族自治县驻地渠阳镇,Lu,路,3,1317,5,1319,5,32780,POINT,32780,FROM_AC,傅林祥,满志敏,,2004/6/25,新建,撤销
4067,Jingzhou Lu,靖州路,靖州路,109.694778,26.57576,湖南靖州苗族侗族自治县驻地渠阳镇,Lu,路,3,1322,4,1350,3,32781,POINT,32781,FROM_AC,傅林祥,满志敏,,2004/6/25,新建,撤销
4068,Jingzhou Fu,靖州府,靖州府,109.694778,26.57576,湖南靖州苗族侗族自治县驻地渠阳镇,Fu,府,3,1370,4,1375,4,32782,POINT,32782,FROM_AC,傅林祥,满志敏,,2004/6/25,新建,更名
4069,Jing Zhou,靖州,靖州,109.694778,26.57576,湖南靖州苗族侗族自治县驻地渠阳镇,Zhilizhou,直隶州,3,1376,4,1911,6,32783,POINT,32783,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,数据下限
4070,Yuanzhou Lu,沅州路,沅州路,109.684082,27.447302,湖南芷江侗族自治县驻地芷江镇,Lu,路,3,1277,4,1293,4,32784,POINT,32784,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,撤销
4071,Yuanzhou Lu,沅州路,沅州路,109.684082,27.447302,湖南芷江侗族自治县驻地芷江镇,Lu,路,3,1295,4,1366,4,32785,POINT,32785,FROM_AC,傅林祥,满志敏,,2004/6/25,新建,更名
4072,Yuanzhou Fu,沅州府,沅州府,109.684082,27.447302,湖南芷江侗族自治县驻地芷江镇,Fu,府,3,1367,4,1375,4,32786,POINT,32786,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,撤销
4073,Yuan Zhou,沅州,沅州,109.684082,27.447302,湖南芷江侗族自治县驻地芷江镇,Zhilizhou,直隶州,3,1730,4,1735,4,32787,POINT,32787,FROM_AC,傅林祥,满志敏,,2004/6/25,新建,更名
4074,Yuanzhou Fu,沅州府,沅州府,109.684082,27.447302,湖南芷江侗族自治县驻地芷江镇,Fu,府,3,1736,4,1911,6,32788,POINT,32788,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,数据下限
4075,Baoqing Lu,宝庆路,寶慶路,111.474937,27.249315,湖南省邵阳市,Lu,路,3,1277,4,1367,5,32789,POINT,32789,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,更名
4076,Baoqing Fu,宝庆府,寶慶府,111.474937,27.249315,湖南省邵阳市,Fu,府,3,1368,5,1911,6,32790,POINT,32790,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,数据下限
4077,Yongshun Lu,永顺路,永順路,109.965968,28.985164,湖南永顺县东南三十里老司城,Lu,路,3,1277,4,1296,4,32791,POINT,32791,FROM_FD,傅林祥,满志敏,,2004/6/25,更名,更名
4078,Yongshunbaojingnanwei Anfusi,永顺保靖南渭安抚司,永順保靖南渭安撫司,109.965968,28.985164,湖南永顺县东南三十里老司城,Anfusi,安抚司,3,1297,4,1309,4,32792,POINT,32792,FROM_FD,傅林祥,满志敏,,2004/6/25,更名,更名
4079,Yongshundengchu Junminanfusi,永顺等处军民安抚司,永順等處軍民安撫司,109.965968,28.985164,湖南永顺县东南三十里老司城,Anfusi,安抚司,3,1310,4,1350,4,32793,POINT,32793,FROM_FD,傅林祥,满志敏,,2004/6/25,更名,更名
4080,Yongshun Xuanfusi,永顺宣抚司,永順宣撫司,109.965968,28.985164,湖南永顺县东南三十里老司城,Anfusi,宣抚司,3,1351,4,1369,4,32794,POINT,32794,FROM_FD,傅林祥,满志敏,,2004/6/25,更名,更名
4081,Yongshun Junminanfusi,永顺军民安抚司,永順軍民安撫司,109.965968,28.985164,湖南永顺县东南三十里老司城,Anfusi,安抚司,3,1370,4,1372,4,32795,POINT,32795,FROM_FD,傅林祥,满志敏,,2004/6/25,更名,更名
4082,Yongshun Junminxuanweisi,永顺军民宣慰司,永順軍民宣慰司,109.965968,28.985164,湖南永顺县东南三十里老司城,Xuanweisi,宣慰司,3,1373,4,1725,4,32796,POINT,32796,FROM_FD,傅林祥,满志敏,,2004/6/25,更名,撤销
4083,Yongshun Fu,永顺府,永順府,109.852608,29.005901,湖南永顺县驻地灵溪镇,Fu,府,3,1729,4,1911,6,32797,POINT,32797,FROM_AC,傅林祥,满志敏,,2004/6/25,新建,数据下限
4084,Wugang Lu,武冈路,武岡路,110.622291,26.730705,湖南武冈县驻地,Lu,路,3,1277,4,1367,4,32798,POINT,32798,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,更名
4085,Wugang Fu,武冈府,武岡府,110.622291,26.730705,湖南武冈县驻地,Fu,府,3,1368,5,1375,4,32799,POINT,32799,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,撤销
4086,Guiyang Lu,桂阳路,桂陽路,112.725929,25.74197,湖南桂阳县驻地,Lu,路,3,1277,4,1367,4,32800,POINT,32800,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,更名
4087,Guiyang Fu,桂阳府,桂陽府,112.725929,25.74197,湖南桂阳县驻地,Fu,府,3,1368,4,1375,4,32801,POINT,32801,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,更名
4088,Guiyang Zhou,桂阳州,桂陽州,112.725929,25.74197,湖南桂阳县驻地,Zhilizhou,直隶州,3,1732,4,1911,6,32802,POINT,32802,FROM_AC,傅林祥,满志敏,,2004/6/25,更名,数据下限
4089,Huangzhou Ting,晃州厅,晃州廳,109.182384,27.35852,湖南新晃侗族自治县东南老晃城,Zhiliting,直隶厅,3,1817,4,1911,6,32803,POINT,32803,FROM_FD,傅林祥,满志敏,,2004/6/25,新建,数据下限
4090,Chaling Zhou,茶陵州,茶陵州,113.55217,26.801975,湖南茶陵县,Zhou,州,3,1282,4,1368,4,32804,POINT,32804,FROM_AC,傅林祥,满志敏,,2004/6/25,新建,撤销
